date,close,volume,hold
2024-08-22,514.7,8.0,20.0
2024-08-27,536.7,1.0,18.0
2024-08-28,530.0,1.0,17.0
2024-09-04,500.0,1.0,17.0
2024-09-06,497.5,1.0,17.0
2024-09-09,488.3,10.0,26.0
2024-09-11,483.5,7.0,22.0
2024-09-12,494.3,4.0,24.0
2024-09-25,499.0,2.0,25.0
2024-09-26,488.1,2.0,26.0
2024-09-30,503.0,18.0,28.0
2024-10-08,545.5,26.0,47.0
2024-10-09,530.0,24.0,32.0
2024-10-10,526.5,32.0,33.0
2024-10-11,537.5,9.0,33.0
2024-10-14,538.9,2.0,32.0
2024-10-15,517.5,12.0,30.0
2024-10-16,517.8,11.0,31.0
2024-10-17,516.6,4.0,32.0
2024-10-22,518.0,1.0,31.0
2024-10-23,523.0,3.0,30.0
2024-10-28,505.6,8.0,32.0
2024-10-29,501.2,7.0,36.0
2024-10-30,500.0,9.0,30.0
2024-10-31,507.0,1.0,29.0
2024-11-01,514.0,3.0,28.0
2024-11-04,514.4,10.0,26.0
2024-11-05,516.0,3.0,25.0
2024-11-06,515.9,6.0,23.0
2024-11-07,524.3,3.0,25.0
2024-11-12,511.8,3.0,25.0
2024-11-13,513.9,3.0,24.0
2024-11-20,516.8,8.0,29.0
2024-11-25,525.3,1.0,31.0
2024-11-27,515.1,2.0,33.0
2024-12-02,514.4,2.0,35.0
2024-12-04,521.9,3.0,40.0
2024-12-05,511.4,2.0,41.0
2024-12-06,512.6,7.0,46.0
2024-12-12,521.4,8.0,45.0
2024-12-13,524.3,1.0,46.0
2024-12-16,529.0,3.0,47.0
2024-12-17,530.7,3.0,49.0
2024-12-18,522.9,9.0,53.0
2024-12-23,523.9,2.0,54.0
2024-12-31,538.6,18.0,59.0
2025-01-02,542.0,2.0,58.0
2025-01-03,552.1,11.0,63.0
2025-01-06,553.3,9.0,65.0
2025-01-07,549.8,8.0,64.0
2025-01-08,555.2,6.0,67.0
2025-01-09,548.8,4.0,69.0
2025-01-10,553.8,6.0,67.0
2025-01-13,566.9,53.0,81.0
2025-01-14,568.7,11.0,82.0
2025-01-15,558.5,43.0,101.0
2025-01-16,573.0,220.0,191.0
2025-01-17,572.2,26.0,190.0
2025-01-20,563.5,34.0,201.0
2025-01-21,560.6,26.0,200.0
2025-01-22,559.6,18.0,200.0
2025-01-23,559.0,16.0,194.0
2025-01-24,556.0,18.0,189.0
2025-01-27,548.0,28.0,193.0
2025-02-05,549.3,15.0,203.0
2025-02-06,540.3,15.0,204.0
2025-02-07,547.3,98.0,194.0
2025-02-10,550.0,58.0,227.0
