date,close,volume,hold
2023-07-05,530.0,5.0,1.0
2023-07-07,533.8,1.0,0.0
2023-07-20,558.2,2.0,2.0
2023-08-01,586.1,1.0,3.0
2023-08-02,587.1,1.0,3.0
2023-08-03,574.5,1.0,3.0
2023-08-04,578.2,1.0,3.0
2023-08-11,594.9,2.0,3.0
2023-08-17,575.6,2.0,3.0
2023-08-21,577.0,1.0,3.0
2023-09-06,610.0,1.0,3.0
2023-09-08,624.8,1.0,3.0
2023-09-14,630.9,1.0,3.0
2023-10-10,600.0,3.0,5.0
2023-10-11,604.0,2.0,5.0
2023-10-17,615.0,1.0,4.0
2023-10-31,622.6,1.0,4.0
2023-11-01,618.0,1.0,4.0
2023-11-07,608.0,6.0,7.0
2023-11-08,597.1,2.0,8.0
2023-11-09,586.5,5.0,9.0
2023-11-10,587.5,3.0,9.0
2023-11-13,593.9,1.0,10.0
2023-11-15,601.1,2.0,11.0
2023-11-17,571.1,2.0,12.0
2023-11-21,589.0,6.0,8.0
2023-11-24,576.0,1.0,9.0
2023-11-29,576.3,1.0,8.0
2023-12-04,560.8,2.0,9.0
2023-12-11,549.8,16.0,18.0
2023-12-12,553.9,3.0,18.0
2023-12-13,529.0,23.0,29.0
2023-12-14,539.0,6.0,30.0
2023-12-15,551.0,9.0,29.0
2023-12-18,551.0,2.0,29.0
2023-12-19,565.5,4.0,29.0
2023-12-26,562.6,4.0,30.0
2023-12-27,574.2,8.0,31.0
2023-12-28,575.3,4.0,32.0
2023-12-29,550.4,13.0,36.0
2024-01-02,560.7,6.0,36.0
2024-01-03,545.5,14.0,38.0
2024-01-04,564.0,11.0,39.0
2024-01-05,557.8,7.0,41.0
2024-01-08,555.7,17.0,40.0
2024-01-09,545.3,20.0,45.0
2024-01-10,555.9,44.0,56.0
2024-01-11,553.0,98.0,113.0
2024-01-12,561.9,76.0,125.0
2024-01-15,561.0,62.0,125.0
2024-01-16,555.9,48.0,116.0
2024-01-17,554.9,90.0,121.0
2024-01-18,556.0,47.0,109.0
2024-01-19,562.6,77.0,113.0
2024-01-22,557.7,45.0,121.0
2024-01-23,564.3,44.0,124.0
2024-01-24,564.0,26.0,120.0
2024-01-25,567.7,35.0,120.0
2024-01-26,581.5,38.0,134.0
2024-01-29,592.0,73.0,151.0
2024-01-30,584.8,44.0,165.0
2024-01-31,584.3,34.0,166.0
2024-02-01,575.0,37.0,181.0
2024-02-02,564.1,38.0,182.0
2024-02-05,557.5,44.0,181.0
2024-02-06,559.2,55.0,188.0
2024-02-07,562.1,38.0,190.0
2024-02-08,571.0,26.0,190.0
2024-02-19,587.8,119.0,218.0
2024-02-20,591.0,102.0,227.0
2024-02-21,584.2,140.0,259.0
2024-02-22,588.2,163.0,314.0
2024-02-23,588.5,150.0,303.0
2024-02-26,579.7,216.0,362.0
2024-02-27,587.1,80.0,371.0
2024-02-28,589.7,184.0,409.0
2024-02-29,588.6,357.0,485.0
2024-03-01,587.8,287.0,508.0
2024-03-04,593.4,316.0,520.0
2024-03-05,590.9,487.0,665.0
2024-03-06,589.4,460.0,637.0
2024-03-07,593.9,393.0,677.0
2024-03-08,598.7,355.0,678.0
2024-03-11,588.7,276.0,653.0
2024-03-12,593.8,170.0,649.0
2024-03-13,594.1,604.0,818.0
2024-03-14,604.4,1325.0,1208.0
2024-03-15,613.1,1231.0,1443.0
2024-03-18,616.8,840.0,1495.0
2024-03-19,622.4,695.0,1535.0
2024-03-20,626.4,714.0,1661.0
2024-03-21,623.5,1428.0,1930.0
2024-03-22,617.8,2836.0,2638.0
2024-03-25,619.7,2947.0,3131.0
2024-03-26,624.6,2116.0,3401.0
2024-03-27,618.3,4392.0,4313.0
2024-03-28,625.8,7309.0,4862.0
2024-03-29,636.8,3814.0,5790.0
2024-04-01,637.5,3755.0,6289.0
2024-04-02,642.0,4257.0,6577.0
2024-04-03,650.2,5114.0,6822.0
2024-04-08,651.1,4098.0,7027.0
2024-04-09,656.0,6367.0,6631.0
2024-04-10,652.8,5415.0,7049.0
2024-04-11,659.4,7657.0,7371.0
2024-04-12,661.3,7876.0,8131.0
2024-04-15,655.5,12882.0,9151.0
2024-04-16,661.8,15252.0,11476.0
2024-04-17,656.9,10436.0,12037.0
2024-04-18,638.3,17359.0,13558.0
2024-04-19,646.8,34572.0,15423.0
2024-04-22,627.1,27560.0,14550.0
2024-04-23,632.8,16445.0,14679.0
2024-04-24,644.3,20987.0,14526.0
2024-04-25,643.4,16793.0,15057.0
2024-04-26,647.5,21744.0,15866.0
2024-04-29,644.2,21922.0,16130.0
2024-04-30,642.7,19252.0,17495.0
2024-05-06,616.6,16286.0,19076.0
2024-05-07,615.9,26496.0,20443.0
2024-05-08,609.6,28863.0,21528.0
2024-05-09,615.5,30078.0,21916.0
2024-05-10,622.6,29018.0,23085.0
2024-05-13,613.1,36040.0,24674.0
2024-05-14,616.8,28948.0,24517.0
2024-05-15,612.2,43804.0,26861.0
2024-05-16,611.6,66425.0,28912.0
2024-05-17,617.0,56542.0,30730.0
2024-05-20,622.9,94832.0,35730.0
2024-05-21,612.6,127521.0,36661.0
2024-05-22,605.6,122491.0,37940.0
2024-05-23,602.5,120095.0,35158.0
2024-05-24,599.0,119974.0,36497.0
2024-05-27,606.8,95421.0,34601.0
2024-05-28,610.5,68721.0,31182.0
2024-05-29,619.7,90866.0,28264.0
2024-05-30,611.5,91017.0,27069.0
2024-05-31,602.8,119718.0,26757.0
2024-06-03,595.8,114952.0,27160.0
2024-06-04,571.9,146285.0,30120.0
2024-06-05,570.3,108285.0,31229.0
2024-06-06,577.0,100378.0,29917.0
2024-06-07,583.9,90435.0,27095.0
2024-06-11,597.6,31495.0,24790.0
2024-06-12,605.3,75497.0,24087.0
2024-06-13,604.5,82978.0,21849.0
2024-06-14,602.8,78949.0,19878.0
2024-06-17,602.0,70459.0,16247.0
2024-06-18,613.5,34099.0,10756.0
2024-06-19,619.2,3288.0,9195.0
2024-06-20,622.8,633.0,8923.0
2024-06-21,624.1,4090.0,4976.0
2024-06-24,623.5,288.0,4712.0
2024-06-25,625.7,137.0,4607.0
2024-06-26,625.2,659.0,4001.0
2024-06-27,617.6,200.0,3816.0
2024-06-28,630.0,6.0,3816.0
