date,close,volume,hold
2024-11-20,514.0,15.0,3.0
2024-11-21,515.6,2.0,3.0
2024-12-30,525.9,1.0,3.0
2025-01-03,549.6,1.0,3.0
2025-01-07,552.1,1.0,4.0
2025-01-08,547.0,2.0,5.0
2025-01-13,563.9,5.0,10.0
2025-01-14,561.9,1.0,11.0
2025-01-15,562.3,3.0,12.0
2025-01-16,560.0,16.0,13.0
2025-01-20,552.7,1.0,14.0
2025-01-21,552.6,2.0,14.0
2025-01-22,546.5,1.0,14.0
2025-01-23,553.0,8.0,16.0
2025-01-24,550.1,6.0,15.0
2025-02-05,547.8,1.0,16.0
2025-02-06,536.5,2.0,16.0
2025-02-07,537.2,1.0,16.0
2025-02-12,551.0,17.0,25.0
2025-02-13,533.5,12.0,20.0
2025-02-14,537.1,2.0,20.0
2025-02-17,534.3,4.0,17.0
2025-02-26,516.0,4.0,17.0
2025-02-27,520.6,3.0,17.0
2025-02-28,522.7,2.0,18.0
2025-03-04,507.1,2.0,20.0
2025-03-05,503.9,5.0,20.0
2025-03-06,494.9,4.0,21.0
2025-03-07,494.9,3.0,21.0
2025-03-10,501.4,4.0,22.0
2025-03-11,494.4,5.0,23.0
2025-03-12,496.3,10.0,28.0
2025-03-13,500.0,10.0,31.0
2025-03-14,496.8,2.0,29.0
2025-03-17,506.2,14.0,27.0
2025-03-18,504.0,4.0,25.0
2025-03-20,507.3,2.0,25.0
2025-03-21,513.0,4.0,25.0
2025-03-25,520.8,3.0,25.0
2025-03-26,521.0,4.0,26.0
2025-03-27,522.7,8.0,26.0
2025-03-28,522.7,2.0,25.0
2025-03-31,523.2,2.0,24.0
2025-04-01,529.8,5.0,23.0
2025-04-03,517.2,1.0,23.0
2025-04-07,480.9,12.0,28.0
2025-04-08,471.5,196.0,134.0
2025-04-09,455.2,75.0,164.0
2025-04-10,471.1,37.0,178.0
2025-04-11,464.3,3.0,179.0
2025-04-14,462.9,13.0,183.0
2025-04-15,467.6,9.0,188.0
2025-04-16,460.0,11.0,190.0
2025-04-17,475.0,9.0,189.0
2025-04-18,478.5,64.0,180.0
2025-04-21,475.6,111.0,130.0
2025-04-22,475.0,34.0,124.0
2025-04-23,484.5,10.0,121.0
2025-04-24,471.9,18.0,122.0
2025-04-25,475.3,18.0,133.0
2025-04-28,477.1,21.0,140.0
2025-04-29,465.3,23.0,142.0
2025-04-30,454.3,61.0,172.0
2025-05-06,440.5,66.0,201.0
2025-05-07,451.3,169.0,287.0
2025-05-08,442.0,33.0,291.0
2025-05-09,452.0,60.0,316.0
2025-05-12,460.4,47.0,327.0
2025-05-13,461.2,146.0,337.0
2025-05-14,468.0,221.0,240.0
2025-05-15,453.7,86.0,255.0
2025-05-16,449.9,23.0,266.0
2025-05-19,456.1,31.0,257.0
2025-05-20,459.2,122.0,317.0
2025-05-21,463.9,211.0,361.0
2025-05-22,449.2,177.0,424.0
2025-05-23,448.9,77.0,449.0
2025-05-26,452.7,127.0,445.0
2025-05-27,451.3,54.0,456.0
2025-05-28,446.4,45.0,450.0
2025-05-29,455.9,139.0,431.0
2025-05-30,441.1,127.0,497.0
2025-06-03,452.7,59.0,492.0
2025-06-04,457.2,133.0,442.0
2025-06-05,454.2,64.0,455.0
2025-06-06,458.1,10.0,453.0
2025-06-09,465.5,42.0,443.0
2025-06-10,468.5,98.0,435.0
2025-06-11,467.8,87.0,415.0
2025-06-12,480.5,122.0,407.0
2025-06-13,503.1,1743.0,407.0
2025-06-16,511.9,730.0,469.0
2025-06-17,503.6,448.0,482.0
2025-06-18,527.9,987.0,476.0
2025-06-19,533.4,897.0,565.0
2025-06-20,531.3,961.0,597.0
2025-06-23,541.4,964.0,574.0
2025-06-24,491.1,3475.0,1106.0
2025-06-25,490.5,6551.0,2704.0
2025-06-26,485.1,3330.0,3258.0
2025-06-27,483.7,3056.0,3592.0
2025-06-30,480.4,2527.0,3188.0
2025-07-01,482.8,1396.0,3388.0
2025-07-02,482.6,1189.0,3582.0
2025-07-03,488.5,1025.0,3579.0
2025-07-04,487.9,674.0,3598.0
2025-07-07,487.5,466.0,3573.0
2025-07-08,492.9,1018.0,3579.0
2025-07-09,497.2,743.0,3599.0
2025-07-10,498.9,848.0,3559.0
2025-07-11,492.0,1524.0,3841.0
2025-07-14,501.5,1143.0,3954.0
2025-07-15,493.9,3263.0,4734.0
2025-07-16,495.4,815.0,4902.0
2025-07-17,493.1,1091.0,4865.0
2025-07-18,501.6,1462.0,5154.0
2025-07-21,499.5,1911.0,5393.0
2025-07-22,494.4,3666.0,5756.0
2025-07-23,494.0,3891.0,6582.0
2025-07-24,497.6,3791.0,6858.0
