date,close,volume,hold
2025-05-12,454.0,2.0,2.0
2025-05-14,458.7,2.0,4.0
2025-05-16,449.4,1.0,5.0
2025-05-20,449.1,5.0,5.0
2025-05-21,452.7,1.0,5.0
2025-05-22,450.8,7.0,5.0
2025-06-09,458.0,1.0,5.0
2025-06-11,462.6,1.0,5.0
2025-06-12,473.6,3.0,5.0
2025-06-13,490.1,6.0,6.0
2025-06-16,493.0,6.0,6.0
2025-06-17,478.5,1.0,6.0
2025-06-18,509.1,7.0,10.0
2025-06-19,506.1,5.0,8.0
2025-06-23,511.6,4.0,10.0
2025-06-24,468.8,17.0,15.0
2025-06-25,481.4,9.0,17.0
2025-06-26,474.0,6.0,22.0
2025-06-27,476.5,1.0,23.0
2025-06-30,474.6,8.0,24.0
2025-07-01,470.6,1.0,25.0
2025-07-02,471.2,1.0,26.0
2025-07-03,475.7,1.0,26.0
2025-07-04,473.1,2.0,25.0
2025-07-10,479.4,4.0,24.0
2025-07-11,475.2,2.0,24.0
2025-07-14,486.8,3.0,24.0
2025-07-15,476.6,9.0,27.0
2025-07-16,478.4,14.0,30.0
2025-07-17,474.5,1.0,30.0
2025-07-21,486.3,1.0,30.0
2025-07-22,480.6,1.0,31.0
2025-07-23,479.2,2.0,33.0
2025-07-25,486.4,8.0,37.0
2025-07-29,487.7,3.0,35.0
2025-07-30,501.8,6.0,34.0
2025-07-31,503.8,2.0,32.0
2025-08-01,502.5,8.0,32.0
2025-08-04,487.7,8.0,30.0
2025-08-05,482.0,11.0,34.0
2025-08-06,478.9,17.0,39.0
2025-08-07,475.2,30.0,56.0
2025-08-08,470.6,175.0,176.0
2025-08-11,468.9,41.0,187.0
2025-08-12,475.4,58.0,191.0
2025-08-13,474.1,52.0,198.0
2025-08-14,474.6,48.0,220.0
2025-08-15,476.4,6.0,219.0
2025-08-18,475.7,28.0,220.0
2025-08-19,476.8,164.0,290.0
2025-08-20,477.9,112.0,327.0
2025-08-21,483.6,34.0,322.0
2025-08-22,483.8,94.0,354.0
2025-08-25,482.3,75.0,388.0
2025-08-26,484.9,34.0,367.0
2025-08-27,477.7,128.0,427.0
2025-08-28,478.1,35.0,429.0
2025-08-29,477.0,20.0,419.0
2025-09-01,476.1,2.0,417.0
2025-09-02,483.4,6.0,416.0
2025-09-03,485.7,5.0,414.0
2025-09-04,473.5,186.0,364.0
2025-09-05,471.1,23.0,354.0
2025-09-08,474.4,116.0,401.0
2025-09-09,473.0,80.0,439.0
2025-09-10,484.4,336.0,585.0
2025-09-11,485.6,435.0,509.0
2025-09-12,475.7,629.0,729.0
2025-09-15,486.1,185.0,799.0
2025-09-16,484.9,89.0,806.0
2025-09-17,490.8,104.0,854.0
2025-09-18,485.8,84.0,844.0
2025-09-19,482.8,66.0,849.0
2025-09-22,481.3,27.0,847.0
2025-09-23,471.5,58.0,828.0
2025-09-24,481.3,24.0,819.0
2025-09-25,488.1,81.0,796.0
2025-09-26,490.8,105.0,842.0
2025-09-29,490.7,322.0,703.0
2025-09-30,478.1,216.0,745.0
2025-10-09,470.9,122.0,764.0
2025-10-10,463.3,161.0,842.0
2025-10-13,456.7,408.0,996.0
2025-10-14,452.0,37.0,998.0
2025-10-15,448.7,286.0,1143.0
2025-10-16,449.8,44.0,1149.0
2025-10-17,440.4,206.0,1185.0
2025-10-20,443.4,144.0,1178.0
2025-10-21,445.6,159.0,1246.0
2025-10-22,454.1,105.0,1221.0
2025-10-23,463.5,380.0,1236.0
2025-10-24,467.2,1173.0,1556.0
2025-10-27,470.4,488.0,1804.0
2025-10-28,464.6,520.0,1965.0
2025-10-29,462.3,136.0,1985.0
2025-10-30,460.6,53.0,2000.0
2025-10-31,460.4,48.0,2001.0
2025-11-03,468.7,67.0,1980.0
2025-11-04,465.0,30.0,1975.0
2025-11-05,466.6,254.0,2068.0
2025-11-06,463.9,54.0,2079.0
2025-11-07,462.9,211.0,2102.0
2025-11-10,465.7,113.0,2102.0
2025-11-11,463.8,305.0,2201.0
2025-11-12,470.9,280.0,2292.0
2025-11-13,456.4,567.0,2318.0
2025-11-14,461.0,259.0,2361.0
2025-11-17,462.3,55.0,2347.0
2025-11-18,460.1,318.0,2336.0
2025-11-19,466.5,322.0,2328.0
2025-11-20,458.9,926.0,2508.0
2025-11-21,452.5,542.0,2682.0
2025-11-24,452.7,670.0,2909.0
2025-11-25,453.0,322.0,2986.0
2025-11-26,449.6,443.0,3089.0
2025-11-27,452.3,146.0,3113.0
2025-11-28,456.3,638.0,3175.0
2025-12-01,458.1,566.0,3156.0
2025-12-02,455.9,381.0,3176.0
2025-12-03,451.1,385.0,3225.0
2025-12-04,454.7,269.0,3207.0
2025-12-05,455.3,493.0,3215.0
2025-12-08,461.5,472.0,3112.0
2025-12-09,448.7,387.0,3142.0
2025-12-10,446.3,644.0,3250.0
2025-12-11,443.6,423.0,3326.0
2025-12-12,441.4,898.0,3497.0
2025-12-15,439.6,738.0,3688.0
2025-12-16,433.0,815.0,3976.0
2025-12-17,429.3,824.0,4113.0
2025-12-18,432.0,490.0,4218.0
2025-12-19,429.6,299.0,4331.0
