date,open,high,low,close,volume,hold,settle
2025-07-22,505.0,505.0,496.1,499.0,16079,17289,499.6
2025-07-23,497.8,502.4,495.4,498.0,14414,17497,498.1
2025-07-24,496.4,504.4,494.5,502.4,15175,17806,498.7
2025-07-25,502.5,506.7,497.7,506.7,16464,17699,502.9
2025-07-28,507.0,507.1,496.5,500.1,16237,17126,500.1
2025-07-29,504.5,510.1,503.8,508.4,19294,17486,507.8
2025-07-30,511.2,523.4,510.9,521.5,25429,20199,518.5
2025-07-31,523.1,528.4,522.4,526.1,24797,20203,525.3
2025-08-01,524.8,527.7,520.0,523.3,24706,19485,523.7
2025-08-04,523.1,523.1,505.0,508.8,33575,19756,511.8
2025-08-05,497.8,507.5,497.1,503.6,29401,20406,503.3
2025-08-06,499.6,501.2,496.1,501.0,30552,20856,499.5
2025-08-07,503.8,506.0,493.3,496.9,44405,23209,499.9
2025-08-08,497.8,497.8,487.3,488.6,32870,25299,493.0
2025-08-11,493.5,496.1,486.0,487.1,48680,27114,490.1
2025-08-12,492.5,495.1,490.4,494.2,32871,27895,492.6
2025-08-13,490.0,492.3,488.2,490.6,40926,30917,490.2
2025-08-14,490.6,490.7,482.8,485.5,61943,33455,485.9
2025-08-15,487.0,490.9,485.4,488.1,57157,32519,488.9
2025-08-18,486.4,488.2,480.5,486.5,110520,34937,485.2
2025-08-19,487.9,490.4,480.9,484.2,117329,36350,485.1
2025-08-20,482.2,484.7,479.0,482.8,114618,37855,482.0
2025-08-21,483.9,491.0,483.2,490.9,116216,36440,486.7
2025-08-22,488.7,494.6,487.1,493.6,109851,37322,491.0
2025-08-25,494.0,495.8,491.1,492.9,102824,37424,493.5
2025-08-26,494.5,500.8,494.0,496.1,95625,37040,497.7
2025-08-27,491.7,493.3,478.0,479.7,125394,39460,486.4
2025-08-28,482.5,483.6,478.4,481.7,93352,35837,481.1
2025-08-29,483.4,486.8,479.8,485.2,98280,31928,482.9
2025-09-01,487.0,487.2,479.3,483.5,81087,32147,483.6
2025-09-02,487.0,492.5,487.0,490.4,79803,30151,489.8
2025-09-03,487.7,496.0,486.4,493.2,90876,28983,491.8
2025-09-04,487.0,487.7,479.9,481.0,117976,27643,483.6
2025-09-05,480.2,484.8,478.5,482.0,88629,25244,482.3
2025-09-08,475.6,491.4,468.8,490.5,130328,24608,476.2
2025-09-09,490.5,492.6,479.3,482.8,111072,24849,483.4
2025-09-10,483.0,489.4,481.9,486.2,103341,23689,486.1
2025-09-11,485.1,492.8,485.1,489.2,88071,21916,488.7
2025-09-12,483.0,483.5,473.7,475.3,90525,21281,479.2
2025-09-15,486.6,491.2,483.3,488.1,81997,16504,488.0
2025-09-16,488.3,495.2,486.8,493.6,46450,13395,492.1
2025-09-17,498.6,501.9,494.7,498.9,23769,8651,498.4
2025-09-18,497.9,500.2,491.7,492.4,12538,5451,495.5
2025-09-19,492.4,497.0,485.9,490.0,1616,5077,492.1
2025-09-22,490.0,490.9,483.7,485.8,2249,4241,485.5
2025-09-23,481.2,481.2,472.5,474.1,2998,3031,477.6
2025-09-24,479.3,482.5,477.4,479.3,1587,1569,479.3
2025-09-25,486.8,499.4,483.0,488.0,622,1020,489.3
2025-09-26,488.0,492.7,483.7,488.1,234,788,487.5
2025-09-29,488.1,505.0,484.4,488.0,40,772,486.4
2025-09-30,480.1,480.1,479.1,479.1,20,754,479.7
