date,close,volume,hold
2022-02-15,532.8,4.0,0.0
2022-03-09,635.3,1.0,1.0
2022-03-25,597.0,1.0,1.0
2022-04-08,600.3,3.0,3.0
2022-06-01,670.0,2.0,3.0
2022-06-09,717.7,1.0,4.0
2022-06-15,729.8,1.0,5.0
2022-06-30,679.3,2.0,6.0
2022-07-01,648.2,2.0,6.0
2022-07-06,623.4,2.0,6.0
2022-07-07,575.6,3.0,9.0
2022-07-08,613.8,4.0,7.0
2022-07-13,581.9,1.0,6.0
2022-07-14,585.1,2.0,5.0
2022-07-15,577.6,1.0,6.0
2022-07-18,590.3,1.0,5.0
2022-07-21,606.6,1.0,5.0
2022-07-25,580.9,2.0,6.0
2022-07-26,614.5,5.0,10.0
2022-07-27,611.1,2.0,10.0
2022-07-28,616.8,3.0,12.0
2022-07-29,621.0,2.0,13.0
2022-08-01,634.3,1.0,14.0
2022-08-02,612.7,2.0,12.0
2022-08-04,613.4,4.0,14.0
2022-08-05,603.5,2.0,14.0
2022-08-08,609.0,3.0,14.0
2022-08-09,602.7,1.0,14.0
2022-08-10,612.0,2.0,15.0
2022-08-12,625.2,4.0,16.0
2022-08-15,618.0,3.0,16.0
2022-08-17,603.5,12.0,17.0
2022-08-18,600.8,27.0,33.0
2022-08-19,604.4,25.0,44.0
2022-08-22,615.5,4.0,43.0
2022-08-23,626.9,7.0,42.0
2022-08-24,642.9,51.0,53.0
2022-08-25,659.2,56.0,69.0
2022-08-26,652.7,98.0,115.0
2022-08-29,655.1,157.0,142.0
2022-08-30,660.2,475.0,164.0
2022-08-31,643.2,234.0,147.0
2022-09-01,622.5,110.0,162.0
2022-09-02,609.9,168.0,171.0
2022-09-05,621.4,115.0,176.0
2022-09-06,619.0,112.0,178.0
2022-09-07,605.0,128.0,211.0
2022-09-08,585.3,141.0,227.0
2022-09-09,590.8,142.0,208.0
2022-09-13,603.9,265.0,278.0
2022-09-14,597.9,417.0,290.0
2022-09-15,610.0,584.0,278.0
2022-09-16,600.1,510.0,298.0
2022-09-19,589.5,561.0,349.0
2022-09-20,597.7,467.0,441.0
2022-09-21,607.0,458.0,452.0
2022-09-22,606.4,428.0,488.0
2022-09-23,608.7,325.0,546.0
2022-09-26,586.2,1366.0,934.0
2022-09-27,584.0,1097.0,978.0
2022-09-28,585.3,683.0,890.0
2022-09-29,609.3,1114.0,783.0
2022-09-30,600.0,1249.0,927.0
2022-10-10,668.0,1169.0,571.0
2022-10-11,665.5,1090.0,530.0
2022-10-12,651.9,1227.0,490.0
2022-10-13,641.3,1395.0,680.0
2022-10-14,651.6,1432.0,563.0
2022-10-17,639.1,1193.0,659.0
2022-10-18,638.1,1068.0,856.0
2022-10-19,627.2,1969.0,957.0
2022-10-20,644.0,3450.0,1329.0
2022-10-21,637.4,2365.0,1289.0
2022-10-24,637.8,2355.0,1357.0
2022-10-25,645.4,3643.0,2187.0
2022-10-26,643.2,4216.0,3595.0
2022-10-27,658.7,5459.0,4741.0
2022-10-28,661.2,4531.0,5873.0
2022-10-31,654.7,3159.0,6435.0
2022-11-01,665.4,6717.0,6373.0
2022-11-02,671.4,5067.0,6755.0
2022-11-03,675.4,4151.0,6965.0
2022-11-04,679.3,4637.0,7360.0
2022-11-07,686.2,2617.0,7354.0
2022-11-08,689.7,3698.0,7558.0
2022-11-09,672.3,6756.0,7356.0
2022-11-10,651.8,5348.0,7285.0
2022-11-11,662.3,7242.0,8410.0
2022-11-14,652.0,7149.0,9190.0
2022-11-15,643.2,10401.0,8764.0
2022-11-16,637.6,9506.0,8934.0
2022-11-17,627.7,12237.0,9686.0
2022-11-18,617.5,13551.0,10244.0
2022-11-21,599.5,22805.0,11980.0
2022-11-22,593.4,30007.0,12865.0
2022-11-23,596.8,16316.0,13750.0
2022-11-24,570.8,27166.0,15310.0
2022-11-25,575.8,18968.0,15123.0
2022-11-28,552.5,27648.0,16283.0
2022-11-29,577.1,34115.0,18121.0
2022-11-30,574.8,32201.0,19260.0
2022-12-01,576.0,35906.0,19413.0
2022-12-02,577.0,30442.0,19259.0
2022-12-05,563.4,44362.0,19830.0
2022-12-06,549.6,57258.0,23357.0
2022-12-07,521.1,70327.0,26581.0
2022-12-08,518.2,87996.0,30438.0
2022-12-09,507.6,117006.0,36370.0
2022-12-12,507.2,171431.0,44646.0
2022-12-13,527.4,201066.0,44871.0
2022-12-14,529.4,170471.0,43973.0
2022-12-15,536.9,153268.0,40450.0
2022-12-16,536.2,175222.0,39609.0
2022-12-19,533.5,190648.0,36435.0
2022-12-20,535.7,148353.0,35048.0
2022-12-21,542.3,143531.0,35052.0
2022-12-22,546.4,115488.0,34674.0
2022-12-23,544.4,127914.0,34126.0
2022-12-26,559.4,113580.0,34215.0
2022-12-27,566.4,63122.0,32283.0
2022-12-28,559.7,98327.0,31209.0
2022-12-29,552.2,106694.0,27967.0
2022-12-30,562.8,104157.0,24285.0
2023-01-03,567.1,29554.0,19216.0
2023-01-04,538.0,57189.0,10648.0
2023-01-05,520.1,4860.0,8992.0
2023-01-06,527.5,2542.0,7263.0
2023-01-09,525.8,566.0,6813.0
2023-01-10,521.2,940.0,6066.0
2023-01-11,519.6,667.0,5740.0
2023-01-12,525.9,760.0,5313.0
2023-01-13,565.0,181.0,5284.0
2023-01-16,532.0,4.0,5282.0
