date,close,volume,hold
2022-04-08,608.8,2.0,1.0
2022-04-13,626.6,1.0,1.0
2022-05-27,660.6,2.0,0.0
2022-08-04,638.2,2.0,1.0
2022-08-09,591.0,1.0,1.0
2022-08-17,599.1,1.0,1.0
2022-08-18,585.0,1.0,0.0
2022-08-19,590.0,5.0,5.0
2022-09-02,590.2,1.0,6.0
2022-09-08,575.0,2.0,6.0
2022-09-19,573.8,2.0,8.0
2022-09-20,579.0,1.0,7.0
2022-09-21,583.7,1.0,7.0
2022-09-22,579.2,1.0,7.0
2022-09-26,572.0,3.0,6.0
2022-09-28,571.0,1.0,7.0
2022-09-29,584.2,1.0,7.0
2022-09-30,587.0,7.0,8.0
2022-10-10,645.9,3.0,8.0
2022-10-11,645.0,4.0,6.0
2022-10-17,619.8,2.0,7.0
2022-10-19,601.1,1.0,7.0
2022-10-20,619.8,1.0,6.0
2022-10-21,616.3,4.0,7.0
2022-10-25,620.0,6.0,9.0
2022-10-26,623.3,137.0,38.0
2022-10-27,634.3,245.0,56.0
2022-10-28,636.6,122.0,77.0
2022-10-31,630.6,160.0,68.0
2022-11-01,640.5,228.0,158.0
2022-11-02,645.3,320.0,174.0
2022-11-03,646.7,118.0,199.0
2022-11-04,649.1,150.0,212.0
2022-11-07,653.8,110.0,217.0
2022-11-08,659.1,149.0,190.0
2022-11-09,645.2,134.0,191.0
2022-11-10,627.6,90.0,198.0
2022-11-11,639.7,182.0,195.0
2022-11-14,635.6,117.0,218.0
2022-11-15,628.2,459.0,257.0
2022-11-16,628.3,246.0,233.0
2022-11-17,618.8,238.0,257.0
2022-11-18,610.7,271.0,237.0
2022-11-21,595.4,702.0,297.0
2022-11-22,592.1,581.0,413.0
2022-11-23,595.6,153.0,410.0
2022-11-24,571.7,669.0,504.0
2022-11-25,579.7,229.0,474.0
2022-11-28,557.1,1490.0,1061.0
2022-11-29,582.0,2193.0,1639.0
2022-11-30,579.5,4355.0,2862.0
2022-12-01,581.0,3732.0,3320.0
2022-12-02,582.3,2619.0,3452.0
2022-12-05,570.3,4551.0,3490.0
2022-12-06,555.7,4049.0,3432.0
2022-12-07,528.5,5660.0,3665.0
2022-12-08,524.5,6147.0,4187.0
2022-12-09,516.1,5847.0,4408.0
2022-12-12,515.3,4325.0,4563.0
2022-12-13,537.5,3939.0,4890.0
2022-12-14,538.4,2419.0,5011.0
2022-12-15,546.6,2502.0,4746.0
2022-12-16,545.5,2613.0,4771.0
2022-12-19,541.9,4428.0,4937.0
2022-12-20,543.5,4235.0,5097.0
2022-12-21,549.2,4620.0,5528.0
2022-12-22,553.9,3799.0,5707.0
2022-12-23,551.7,3709.0,5757.0
2022-12-26,566.4,4164.0,5953.0
2022-12-27,572.2,2380.0,6005.0
2022-12-28,566.2,4275.0,6095.0
2022-12-29,560.4,5263.0,6336.0
2022-12-30,569.7,5757.0,6433.0
2023-01-03,571.8,4740.0,6587.0
2023-01-04,544.5,10505.0,7766.0
2023-01-05,526.6,14946.0,9426.0
2023-01-06,530.8,14424.0,10092.0
2023-01-09,526.8,19244.0,12998.0
2023-01-10,523.0,17897.0,15197.0
2023-01-11,521.4,21351.0,16610.0
2023-01-12,534.7,28138.0,17167.0
2023-01-13,539.8,25928.0,18949.0
2023-01-16,544.5,20207.0,18357.0
2023-01-17,549.0,16416.0,18350.0
2023-01-18,565.6,18797.0,18946.0
2023-01-19,552.6,19057.0,19252.0
2023-01-20,565.5,22108.0,19500.0
2023-01-30,554.5,14828.0,20178.0
2023-01-31,542.8,27943.0,21307.0
2023-02-01,554.1,24560.0,21369.0
2023-02-02,536.0,34664.0,22180.0
2023-02-03,532.4,36474.0,23919.0
2023-02-06,519.4,65797.0,29084.0
2023-02-07,532.8,64355.0,27282.0
2023-02-08,545.1,56087.0,28181.0
2023-02-09,553.5,56251.0,29327.0
2023-02-10,549.5,65943.0,30594.0
2023-02-13,556.2,81016.0,30512.0
2023-02-14,566.9,115083.0,33799.0
2023-02-15,562.3,149425.0,33795.0
2023-02-16,574.2,143508.0,35845.0
2023-02-17,564.3,117885.0,35442.0
2023-02-20,556.6,155136.0,35298.0
2023-02-21,548.0,108280.0,37293.0
2023-02-22,546.0,149224.0,35856.0
2023-02-23,534.9,142040.0,39034.0
2023-02-24,551.9,137993.0,35262.0
2023-02-27,547.9,157155.0,30485.0
2023-02-28,548.2,113646.0,29050.0
2023-03-01,557.6,109880.0,30820.0
2023-03-02,559.0,135838.0,30537.0
2023-03-03,568.3,99499.0,30338.0
2023-03-06,570.6,146784.0,30309.0
2023-03-07,582.8,106989.0,32084.0
2023-03-08,564.7,139616.0,30287.0
2023-03-09,560.7,122331.0,30060.0
2023-03-10,546.0,138094.0,32483.0
2023-03-13,552.6,151469.0,29579.0
2023-03-14,529.5,155340.0,28201.0
2023-03-15,522.6,142152.0,28183.0
2023-03-16,493.8,189747.0,25192.0
2023-03-17,498.5,133987.0,21370.0
2023-03-20,476.6,67443.0,16272.0
2023-03-21,488.5,18594.0,10488.0
2023-03-22,499.7,1599.0,9939.0
2023-03-23,503.5,1253.0,8886.0
2023-03-24,503.3,140.0,8807.0
2023-03-27,504.7,5763.0,3103.0
2023-03-28,517.8,675.0,2482.0
2023-03-29,525.0,677.0,1861.0
2023-03-30,521.5,384.0,1491.0
2023-03-31,522.9,16.0,1479.0
