date,close,volume,hold
2021-11-29,460.5,2.0,4.0
2021-11-30,460.5,1.0,4.0
2021-12-03,442.6,2.0,6.0
2021-12-06,445.3,4.0,5.0
2021-12-08,466.9,1.0,6.0
2021-12-10,462.3,2.0,8.0
2021-12-21,450.1,7.0,7.0
2021-12-22,458.9,1.0,7.0
2021-12-23,458.3,1.0,8.0
2021-12-24,465.9,2.0,10.0
2021-12-27,468.3,1.0,10.0
2022-01-07,493.1,1.0,9.0
2022-01-13,500.0,2.0,11.0
2022-01-17,507.0,1.0,11.0
2022-01-18,499.7,1.0,10.0
2022-01-25,502.0,1.0,10.0
2022-02-08,542.3,1.0,11.0
2022-02-14,553.5,1.0,11.0
2022-02-25,560.2,2.0,10.0
2022-02-28,543.9,1.0,9.0
2022-03-02,586.1,10.0,12.0
2022-03-03,629.9,12.0,15.0
2022-03-04,609.7,5.0,14.0
2022-03-07,654.2,10.0,18.0
2022-03-08,676.9,2.0,18.0
2022-03-10,608.0,14.0,26.0
2022-03-11,620.0,10.0,22.0
2022-03-14,606.8,1.0,22.0
2022-03-15,593.0,8.0,20.0
2022-03-16,595.0,7.0,20.0
2022-03-18,617.1,6.0,21.0
2022-03-22,640.2,1.0,21.0
2022-03-28,629.2,3.0,21.0
2022-03-29,611.9,9.0,21.0
2022-03-30,615.9,2.0,20.0
2022-03-31,614.4,20.0,22.0
2022-04-01,610.9,405.0,66.0
2022-04-06,640.5,103.0,51.0
2022-04-07,613.8,173.0,62.0
2022-04-08,619.0,76.0,57.0
2022-04-11,619.5,1598.0,1484.0
2022-04-12,630.9,334.0,1671.0
2022-04-13,642.0,179.0,1675.0
2022-04-14,658.7,149.0,1683.0
2022-04-15,677.8,123.0,1700.0
2022-04-18,674.6,186.0,1730.0
2022-04-19,672.0,116.0,1727.0
2022-04-20,659.9,160.0,1730.0
2022-04-21,666.0,217.0,1723.0
2022-04-22,663.5,92.0,1726.0
2022-04-25,628.0,116.0,1722.0
2022-04-26,633.6,707.0,1240.0
2022-04-27,650.8,695.0,1708.0
2022-04-28,639.0,315.0,1631.0
2022-04-29,656.9,447.0,1708.0
2022-05-05,676.4,89.0,1730.0
2022-05-06,680.8,518.0,1844.0
2022-05-09,685.9,809.0,1738.0
2022-05-10,641.1,633.0,1724.0
2022-05-11,651.1,853.0,1670.0
2022-05-12,667.3,2025.0,2322.0
2022-05-13,683.4,1758.0,2397.0
2022-05-16,686.9,2153.0,3143.0
2022-05-17,704.4,1381.0,3277.0
2022-05-18,689.5,1041.0,3251.0
2022-05-19,681.2,1590.0,3303.0
2022-05-20,683.7,1655.0,3347.0
2022-05-23,689.4,989.0,3374.0
2022-05-24,673.9,1510.0,3528.0
2022-05-25,692.6,1359.0,3596.0
2022-05-26,694.1,2607.0,2793.0
2022-05-27,711.1,2440.0,3048.0
2022-05-30,712.2,2185.0,3224.0
2022-05-31,732.8,1985.0,3611.0
2022-06-01,715.5,3771.0,3549.0
2022-06-02,701.9,4778.0,4265.0
2022-06-06,734.8,2438.0,4783.0
2022-06-07,737.0,2585.0,5121.0
2022-06-08,740.0,2762.0,5399.0
2022-06-09,753.1,2903.0,5401.0
2022-06-10,749.0,2154.0,5495.0
2022-06-13,735.4,3311.0,5248.0
2022-06-14,751.3,4136.0,5188.0
2022-06-15,734.3,3800.0,5406.0
2022-06-16,724.4,3510.0,5717.0
2022-06-17,725.1,4974.0,6291.0
2022-06-20,681.3,6823.0,6002.0
2022-06-21,695.2,4232.0,6080.0
2022-06-22,671.3,10918.0,6228.0
2022-06-23,684.0,8210.0,6312.0
2022-06-24,667.5,9864.0,7141.0
2022-06-27,687.3,9847.0,8028.0
2022-06-28,712.5,11055.0,9102.0
2022-06-29,711.6,8964.0,9631.0
2022-06-30,702.2,12735.0,10958.0
2022-07-01,676.4,13819.0,11525.0
2022-07-04,694.6,9968.0,12151.0
2022-07-05,696.5,7762.0,12504.0
2022-07-06,638.1,22204.0,13426.0
2022-07-07,620.4,19425.0,12920.0
2022-07-08,650.5,13565.0,14523.0
2022-07-11,658.2,15882.0,14416.0
2022-07-12,652.8,12627.0,14864.0
2022-07-13,629.7,17169.0,13225.0
2022-07-14,618.2,14295.0,13423.0
2022-07-15,603.9,21718.0,14077.0
2022-07-18,643.0,22737.0,14630.0
2022-07-19,649.0,17383.0,15494.0
2022-07-20,647.7,21216.0,16625.0
2022-07-21,646.0,19370.0,17212.0
2022-07-22,644.2,26758.0,17165.0
2022-07-25,622.0,28154.0,18293.0
2022-07-26,654.5,25142.0,19691.0
2022-07-27,638.8,24109.0,19221.0
2022-07-28,670.4,30867.0,20660.0
2022-07-29,666.4,30945.0,22750.0
2022-08-01,673.0,33048.0,23328.0
2022-08-02,662.6,55247.0,21098.0
2022-08-03,662.5,44843.0,22383.0
2022-08-04,641.4,56992.0,22767.0
2022-08-05,632.4,42061.0,25120.0
2022-08-08,642.8,53172.0,25231.0
2022-08-09,650.4,49384.0,28772.0
2022-08-10,649.9,56831.0,29753.0
2022-08-11,665.6,73012.0,32721.0
2022-08-12,677.7,52171.0,35548.0
2022-08-15,668.5,64899.0,35203.0
2022-08-16,661.7,104850.0,36792.0
2022-08-17,663.4,145434.0,39577.0
2022-08-18,679.1,168414.0,44106.0
2022-08-19,692.7,165545.0,47423.0
2022-08-22,699.3,156505.0,47340.0
2022-08-23,712.8,184052.0,47431.0
2022-08-24,734.1,162110.0,51209.0
2022-08-25,745.2,200661.0,48421.0
2022-08-26,740.0,151652.0,44563.0
2022-08-29,729.5,185577.0,41819.0
2022-08-30,736.7,130185.0,42524.0
2022-08-31,716.5,144205.0,37870.0
2022-09-01,698.9,148602.0,34808.0
2022-09-02,695.4,136378.0,33748.0
2022-09-05,703.9,135887.0,32923.0
2022-09-06,703.5,92500.0,32023.0
2022-09-07,684.1,120851.0,29007.0
2022-09-08,664.9,132491.0,25490.0
2022-09-09,672.0,105443.0,18446.0
2022-09-13,703.9,33978.0,8123.0
2022-09-14,697.4,3687.0,6428.0
2022-09-15,726.7,1897.0,5394.0
2022-09-16,713.8,325.0,5120.0
2022-09-19,702.6,507.0,4684.0
2022-09-20,706.0,340.0,4414.0
2022-09-21,673.0,209.0,4227.0
2022-09-22,646.9,18.0,4214.0
2022-09-23,645.0,75.0,4149.0
