date,close,volume,hold
2023-02-01,548.3,1.0,27.0
2023-03-14,539.6,3.0,28.0
2023-03-23,512.5,12.0,9.0
2023-06-21,534.9,2.0,5.0
2023-07-27,580.5,2.0,5.0
2023-08-01,596.0,2.0,5.0
2023-08-02,601.0,3.0,5.0
2023-08-10,606.9,2.0,6.0
2023-08-11,607.1,4.0,5.0
2023-08-14,607.4,5.0,8.0
2023-08-17,601.4,1.0,7.0
2023-08-25,596.0,1.0,8.0
2023-08-28,603.0,3.0,7.0
2023-08-30,606.9,2.0,7.0
2023-08-31,605.1,2.0,7.0
2023-09-01,611.6,2.0,8.0
2023-09-04,619.8,6.0,7.0
2023-09-05,627.5,1.0,8.0
2023-09-06,639.1,5.0,10.0
2023-09-07,641.3,11.0,8.0
2023-09-08,640.4,1.0,9.0
2023-09-11,646.4,7.0,10.0
2023-09-13,653.5,2.0,12.0
2023-09-14,659.2,7.0,18.0
2023-09-15,668.3,21.0,26.0
2023-09-18,664.6,23.0,35.0
2023-09-19,665.0,24.0,44.0
2023-09-20,655.0,34.0,63.0
2023-09-21,652.5,14.0,65.0
2023-09-22,657.3,43.0,50.0
2023-09-25,657.0,17.0,52.0
2023-09-26,649.6,286.0,77.0
2023-09-27,661.9,372.0,172.0
2023-09-28,671.8,542.0,144.0
2023-10-09,614.7,314.0,170.0
2023-10-10,616.5,329.0,211.0
2023-10-11,622.0,124.0,236.0
2023-10-12,612.3,185.0,240.0
2023-10-13,621.2,161.0,200.0
2023-10-16,642.8,525.0,167.0
2023-10-17,641.1,454.0,312.0
2023-10-18,654.6,301.0,402.0
2023-10-19,655.8,196.0,397.0
2023-10-20,668.3,754.0,443.0
2023-10-23,658.6,1194.0,491.0
2023-10-24,652.7,825.0,528.0
2023-10-25,639.2,987.0,597.0
2023-10-26,648.5,2797.0,635.0
2023-10-27,652.2,2456.0,810.0
2023-10-30,651.1,2755.0,832.0
2023-10-31,639.5,4449.0,858.0
2023-11-01,632.8,3499.0,931.0
2023-11-02,633.9,3239.0,1007.0
2023-11-03,639.9,4349.0,1143.0
2023-11-06,628.2,5182.0,1146.0
2023-11-07,618.3,3379.0,1249.0
2023-11-08,603.7,3608.0,1441.0
2023-11-09,591.6,5150.0,1814.0
2023-11-10,593.8,3973.0,2002.0
2023-11-13,596.4,2865.0,2049.0
2023-11-14,604.5,3319.0,2342.0
2023-11-15,604.9,3790.0,2489.0
2023-11-16,592.7,4317.0,2950.0
2023-11-17,568.3,8948.0,3912.0
2023-11-20,586.8,4631.0,3938.0
2023-11-21,588.6,4607.0,3989.0
2023-11-22,592.4,6829.0,3917.0
2023-11-23,580.5,9981.0,4645.0
2023-11-24,586.0,6612.0,4792.0
2023-11-27,574.1,11315.0,5075.0
2023-11-28,574.4,7956.0,5625.0
2023-11-29,582.1,10349.0,6713.0
2023-11-30,592.5,11712.0,8023.0
2023-12-01,573.4,13834.0,8388.0
2023-12-04,559.6,12404.0,9655.0
2023-12-05,560.9,12084.0,10709.0
2023-12-06,558.4,14572.0,10698.0
2023-12-07,541.9,14644.0,11932.0
2023-12-08,549.7,28290.0,14328.0
2023-12-11,556.4,16183.0,15813.0
2023-12-12,557.5,14133.0,16627.0
2023-12-13,525.7,18657.0,19218.0
2023-12-14,534.3,15919.0,20188.0
2023-12-15,548.6,14058.0,19886.0
2023-12-18,553.8,18456.0,19961.0
2023-12-19,557.5,19988.0,20030.0
2023-12-20,564.6,21209.0,20794.0
2023-12-21,566.7,27703.0,21070.0
2023-12-22,567.5,36228.0,21188.0
2023-12-25,556.0,35040.0,21270.0
2023-12-26,561.3,18202.0,21442.0
2023-12-27,577.0,35791.0,22619.0
2023-12-28,566.9,41326.0,22660.0
2023-12-29,546.2,47409.0,22673.0
2024-01-02,558.4,15547.0,22955.0
2024-01-03,542.4,42425.0,22799.0
2024-01-04,563.0,44100.0,23665.0
2024-01-05,556.6,44760.0,23758.0
2024-01-08,553.2,47309.0,23155.0
2024-01-09,543.0,54981.0,23515.0
2024-01-10,561.5,65086.0,24688.0
2024-01-11,558.6,67216.0,22618.0
2024-01-12,570.4,78309.0,23873.0
2024-01-15,559.2,91930.0,29372.0
2024-01-16,560.0,81213.0,26435.0
2024-01-17,556.3,101238.0,26559.0
2024-01-18,560.3,130995.0,27719.0
2024-01-19,566.3,199105.0,30001.0
2024-01-22,559.9,224449.0,28139.0
2024-01-23,570.9,172861.0,31219.0
2024-01-24,569.6,218987.0,28883.0
2024-01-25,572.4,225172.0,30914.0
2024-01-26,588.4,206661.0,34162.0
2024-01-29,596.5,232052.0,30617.0
2024-01-30,586.1,210821.0,30439.0
2024-01-31,585.3,214968.0,26795.0
2024-02-01,575.7,265894.0,25672.0
2024-02-02,562.7,288718.0,23911.0
2024-02-05,556.1,229565.0,23153.0
2024-02-06,559.5,175535.0,19398.0
2024-02-07,561.8,141099.0,14791.0
2024-02-08,572.4,108100.0,10661.0
2024-02-19,595.0,16436.0,4796.0
2024-02-20,598.2,2810.0,3496.0
2024-02-21,589.3,1784.0,3105.0
2024-02-22,595.7,437.0,2868.0
2024-02-23,598.3,425.0,2682.0
2024-02-26,589.3,1525.0,1381.0
2024-02-27,605.5,760.0,647.0
2024-02-28,612.0,1.0,646.0
