date,close,volume,hold
2023-07-28,585.0,3.0,3.0
2023-08-01,595.2,4.0,4.0
2023-08-02,597.2,5.0,4.0
2023-08-14,604.4,2.0,6.0
2023-08-17,598.5,1.0,5.0
2023-08-25,593.8,2.0,5.0
2023-08-28,597.5,1.0,4.0
2023-09-01,600.6,1.0,5.0
2023-09-04,609.9,3.0,6.0
2023-09-05,616.2,1.0,5.0
2023-09-07,636.4,1.0,5.0
2023-09-11,639.4,6.0,6.0
2023-09-22,647.2,2.0,8.0
2023-09-27,658.0,2.0,7.0
2023-09-28,665.0,1.0,8.0
2023-10-09,625.1,6.0,8.0
2023-10-10,616.0,6.0,8.0
2023-10-11,614.2,3.0,8.0
2023-10-12,607.0,3.0,7.0
2023-10-13,611.0,1.0,8.0
2023-10-16,632.9,19.0,14.0
2023-10-17,634.1,3.0,14.0
2023-10-18,644.7,5.0,15.0
2023-10-19,644.7,2.0,16.0
2023-10-23,650.4,70.0,33.0
2023-10-24,641.4,10.0,33.0
2023-10-25,632.9,27.0,38.0
2023-10-26,642.2,137.0,56.0
2023-10-27,645.2,107.0,55.0
2023-10-30,646.1,280.0,86.0
2023-10-31,635.2,205.0,90.0
2023-11-01,627.5,163.0,104.0
2023-11-02,628.2,157.0,113.0
2023-11-03,633.4,181.0,150.0
2023-11-06,624.0,231.0,144.0
2023-11-07,615.0,291.0,181.0
2023-11-08,601.1,346.0,257.0
2023-11-09,589.8,206.0,313.0
2023-11-10,592.2,267.0,351.0
2023-11-13,594.3,179.0,395.0
2023-11-14,603.1,180.0,369.0
2023-11-15,603.0,382.0,476.0
2023-11-16,591.7,522.0,535.0
2023-11-17,568.4,826.0,676.0
2023-11-20,587.6,649.0,628.0
2023-11-21,589.0,711.0,553.0
2023-11-22,592.7,404.0,530.0
2023-11-23,579.7,800.0,543.0
2023-11-24,585.3,226.0,566.0
2023-11-27,574.0,2921.0,581.0
2023-11-28,574.0,2175.0,595.0
2023-11-29,580.9,2334.0,583.0
2023-11-30,591.5,2929.0,623.0
2023-12-01,572.6,2707.0,676.0
2023-12-04,560.7,1487.0,788.0
2023-12-05,561.9,1263.0,901.0
2023-12-06,559.2,3066.0,853.0
2023-12-07,542.0,1879.0,925.0
2023-12-08,550.5,3768.0,959.0
2023-12-11,555.8,3085.0,1018.0
2023-12-12,557.3,1845.0,1048.0
2023-12-13,526.7,3074.0,1205.0
2023-12-14,535.8,3588.0,1741.0
2023-12-15,548.8,2482.0,1897.0
2023-12-18,554.7,3941.0,1828.0
2023-12-19,558.3,4102.0,1931.0
2023-12-20,565.1,3934.0,1955.0
2023-12-21,566.8,5569.0,2400.0
2023-12-22,567.3,4949.0,2986.0
2023-12-25,555.8,5758.0,3136.0
2023-12-26,561.8,2008.0,3370.0
2023-12-27,577.7,8459.0,4797.0
2023-12-28,568.0,7010.0,5039.0
2023-12-29,548.4,7861.0,4857.0
2024-01-02,559.8,2225.0,5051.0
2024-01-03,544.2,6558.0,4545.0
2024-01-04,563.8,4674.0,4595.0
2024-01-05,558.6,5771.0,4863.0
2024-01-08,554.4,6443.0,5230.0
2024-01-09,544.4,6671.0,5356.0
2024-01-10,561.2,9404.0,5789.0
2024-01-11,558.0,8931.0,5225.0
2024-01-12,569.0,10488.0,5781.0
2024-01-15,560.0,13688.0,5605.0
2024-01-16,560.3,8714.0,5963.0
2024-01-17,557.1,9675.0,6605.0
2024-01-18,560.3,11193.0,6026.0
2024-01-19,566.8,10619.0,6027.0
2024-01-22,561.1,15563.0,6647.0
2024-01-23,570.5,19458.0,8049.0
2024-01-24,569.6,21362.0,7726.0
2024-01-25,572.4,28431.0,11288.0
2024-01-26,584.7,31379.0,12067.0
2024-01-29,595.7,31507.0,12306.0
2024-01-30,587.7,27595.0,13592.0
2024-01-31,587.7,29945.0,13946.0
2024-02-01,578.7,39034.0,14763.0
2024-02-02,566.4,50217.0,13080.0
2024-02-05,560.1,48127.0,12798.0
2024-02-06,563.9,40987.0,12625.0
2024-02-07,566.0,41143.0,13422.0
2024-02-08,577.1,42925.0,15258.0
2024-02-19,600.0,45594.0,21371.0
2024-02-20,603.8,92005.0,27419.0
2024-02-21,595.6,174911.0,27261.0
2024-02-22,601.1,176267.0,30434.0
2024-02-23,603.7,160646.0,30495.0
2024-02-26,593.4,178995.0,27712.0
2024-02-27,602.1,120455.0,30576.0
2024-02-28,606.8,116403.0,35033.0
2024-02-29,606.0,160766.0,31297.0
2024-03-01,606.1,170151.0,30657.0
2024-03-04,619.0,173404.0,34546.0
2024-03-05,610.2,139699.0,31453.0
2024-03-06,609.2,201620.0,29596.0
2024-03-07,613.3,146004.0,29971.0
2024-03-08,617.8,162906.0,32642.0
2024-03-11,608.4,187378.0,28320.0
2024-03-12,621.6,156136.0,30897.0
2024-03-13,622.2,131399.0,28242.0
2024-03-14,631.9,106412.0,27821.0
2024-03-15,644.6,133847.0,25087.0
2024-03-18,631.7,100305.0,20255.0
2024-03-19,634.5,40683.0,12147.0
2024-03-20,635.9,4013.0,9947.0
2024-03-21,632.9,1041.0,9360.0
2024-03-22,625.4,2629.0,6833.0
2024-03-25,629.7,598.0,6379.0
2024-03-26,635.1,1456.0,4950.0
2024-03-27,627.7,932.0,4123.0
2024-03-28,633.0,19.0,4111.0
2024-03-29,635.7,3.0,4111.0
