date,open,high,low,close,volume,hold,settle
2021-06-18,445.0,445.0,442.0,442.0,4,10,444.2
2021-06-21,431.3,431.3,431.3,431.3,1,9,431.3
2021-07-07,456.1,456.1,444.0,444.0,2,10,450.0
2021-07-08,439.4,439.4,439.4,439.4,1,11,439.4
2021-07-15,444.4,444.4,432.8,432.8,2,12,438.6
2021-07-19,428.6,428.6,428.6,428.6,1,11,428.6
2021-07-20,418.5,418.5,418.5,418.5,1,12,418.5
2021-08-02,440.9,440.9,438.2,438.2,2,11,439.5
2021-08-05,425.5,425.5,425.5,425.5,1,11,425.5
2021-08-19,417.1,417.1,410.0,410.0,4,11,411.7
2021-08-20,403.0,410.0,403.0,410.0,2,11,406.5
2021-09-03,441.8,441.8,441.8,441.8,1,12,441.8
2021-09-14,446.0,446.0,432.6,432.6,2,12,439.3
2021-09-15,448.9,448.9,448.9,448.9,1,11,448.9
2021-09-16,445.0,445.0,445.0,445.0,1,10,445.0
2021-10-08,481.9,486.8,481.9,486.8,2,8,484.3
2021-10-20,498.0,498.0,494.1,494.1,3,11,494.8
2022-01-04,467.1,467.1,467.0,467.0,4,17,467.0
2022-02-07,505.0,505.0,505.0,505.0,1,16,505.0
2022-02-24,547.6,547.6,547.6,547.6,1,17,547.6
2022-03-02,581.5,581.5,581.5,581.5,1,16,581.5
2022-03-03,580.0,580.0,580.0,580.0,3,16,580.0
2022-03-08,577.1,618.8,577.1,607.3,6,18,602.9
2022-03-10,609.2,609.2,609.2,609.2,1,18,609.2
2022-03-16,556.5,565.3,556.5,565.3,3,21,559.4
2022-03-17,555.0,555.0,555.0,555.0,3,21,555.0
2022-03-18,555.0,555.0,555.0,555.0,1,21,555.0
2022-04-07,573.0,574.5,573.0,574.5,2,23,573.7
2022-04-08,586.3,586.3,586.3,586.3,1,24,586.3
2022-04-12,576.4,588.8,576.4,588.8,2,23,582.6
2022-04-13,604.2,604.2,604.2,604.2,1,23,604.2
2022-04-14,617.0,617.0,612.4,614.1,3,24,614.5
2022-04-15,631.0,633.3,631.0,633.3,4,23,632.1
2022-04-18,633.9,633.9,633.9,633.9,1,23,633.9
2022-04-20,606.7,614.9,606.6,614.9,3,24,609.4
2022-04-26,563.8,593.0,563.8,592.3,4,25,585.0
2022-04-29,622.0,622.0,598.0,609.1,3,24,609.7
2022-05-06,653.8,653.8,653.8,653.8,1,25,653.8
2022-05-09,648.8,648.8,613.5,613.5,3,26,637.0
2022-05-10,596.0,604.8,596.0,600.0,5,27,600.9
2022-05-11,575.5,599.1,574.7,574.7,6,29,583.1
2022-05-12,580.0,628.5,580.0,623.9,8,29,609.9
2022-05-13,644.7,644.7,628.2,628.2,3,30,639.2
2022-05-16,633.1,633.1,630.5,630.5,3,29,632.2
2022-05-17,657.2,657.2,657.2,657.2,1,28,657.2
2022-05-27,657.8,657.8,657.8,657.8,1,29,657.8
2022-06-01,671.3,671.3,671.3,671.3,1,28,671.3
2022-06-06,686.2,686.2,686.2,686.2,1,29,686.2
2022-06-09,714.4,714.4,714.4,714.4,1,28,714.4
2022-06-15,687.0,687.0,687.0,687.0,1,29,687.0
2022-06-27,634.3,636.4,622.0,634.6,6,30,631.3
2022-06-28,659.0,659.0,659.0,659.0,2,32,659.0
2022-06-29,646.1,650.1,646.0,649.9,6,32,648.7
2022-06-30,669.0,669.0,653.0,653.0,4,30,661.0
2022-07-01,628.9,628.9,628.9,628.9,1,31,628.9
2022-07-04,625.0,625.0,625.0,625.0,3,31,625.0
2022-07-06,599.4,599.4,577.0,594.0,5,32,589.3
2022-07-07,594.0,594.0,553.0,570.7,5,33,565.0
2022-07-08,594.2,594.2,593.6,593.6,2,33,593.9
2022-07-11,593.0,593.0,593.0,593.0,1,33,593.0
2022-07-14,542.6,565.6,540.6,546.0,7,36,548.7
2022-07-15,541.4,548.4,540.6,546.3,6,36,543.2
2022-07-18,555.0,569.6,555.0,565.4,7,34,559.3
2022-07-19,585.2,585.2,585.2,585.2,1,33,585.2
2022-07-21,577.3,577.3,577.3,577.3,1,34,577.3
2022-07-25,565.4,565.4,565.4,565.4,1,34,565.4
2022-07-26,562.6,576.9,560.3,576.9,4,34,569.1
2022-07-27,579.9,579.9,571.0,576.2,3,33,575.7
2022-07-28,599.9,602.0,595.1,602.0,6,33,599.4
2022-08-01,614.9,619.7,614.9,619.7,4,30,616.1
2022-08-02,615.7,615.7,585.0,585.0,96,120,615.3
2022-08-03,585.0,605.0,585.0,605.0,11,130,586.8
2022-08-04,576.2,576.2,572.7,572.7,2,130,574.4
2022-08-05,573.7,586.8,573.7,583.8,261,379,573.9
2022-08-08,570.2,570.2,570.2,570.2,1,380,570.2
2022-08-09,585.0,585.0,585.0,585.0,1,379,585.0
2022-08-12,585.5,585.5,585.5,585.5,17,381,585.5
2022-08-15,585.6,593.2,585.4,588.9,18,381,589.1
2022-08-16,582.2,582.2,561.9,575.1,3,381,573.0
2022-08-17,582.0,582.0,582.0,582.0,1,381,582.0
2022-08-19,575.0,575.0,575.0,575.0,1,381,575.0
2022-08-22,580.0,580.0,580.0,580.0,1,381,580.0
2022-08-24,617.3,617.9,599.4,609.2,8,382,606.9
2022-08-25,619.7,629.0,619.7,623.0,32,402,624.5
2022-08-26,620.1,620.1,617.0,618.0,4,404,618.7
2022-08-29,618.0,618.0,612.9,615.9,6,405,616.8
2022-08-31,623.2,623.2,602.0,615.8,10,405,612.1
2022-09-01,605.0,606.0,601.0,606.0,7,409,604.5
2022-09-02,591.0,591.0,581.0,582.8,3,410,584.9
2022-09-05,583.1,583.1,583.1,583.1,120,530,583.1
2022-09-06,598.0,598.0,588.0,588.0,3,529,594.1
2022-09-07,587.1,587.8,574.3,578.0,18,534,580.7
2022-09-08,573.5,573.5,563.0,563.5,13,536,567.6
2022-09-14,571.4,571.4,563.0,563.0,2,535,567.2
2022-09-15,563.0,591.9,563.0,585.0,409,535,564.2
2022-09-16,583.8,583.8,561.0,568.3,215,736,582.5
2022-09-19,561.9,572.2,561.7,562.0,358,1089,563.7
2022-09-20,553.6,568.0,551.0,566.5,115,1194,563.7
2022-09-21,563.2,572.0,563.1,572.0,5,1194,566.9
2022-09-22,563.0,571.1,563.0,571.1,3,1194,565.7
2022-09-23,580.0,583.0,577.3,583.0,15,1192,579.5
2022-09-26,574.4,574.4,553.5,553.5,15,1192,559.4
2022-09-27,560.5,560.5,550.0,559.9,164,1043,555.1
2022-09-28,564.1,565.0,559.8,563.0,73,984,560.8
2022-09-29,571.0,585.0,571.0,585.0,10,984,580.2
2022-09-30,571.5,580.6,570.1,570.1,11,986,574.4
2022-10-10,623.8,629.0,622.0,629.0,6,984,625.0
2022-10-11,635.7,640.9,630.0,630.0,6,986,633.7
2022-10-12,618.0,618.0,613.3,617.9,6,983,616.5
2022-10-13,609.2,609.2,609.2,609.2,1,984,609.2
2022-10-14,612.7,618.2,612.7,616.0,4,984,614.9
2022-10-17,606.0,606.0,603.6,603.6,5,986,604.9
2022-10-18,604.9,605.6,598.2,604.0,18,992,601.0
2022-10-19,596.0,596.0,587.6,587.6,18,1000,590.5
2022-10-20,591.6,597.1,591.6,597.1,4,1001,593.5
2022-10-21,607.2,613.0,598.6,601.4,13,1005,606.2
2022-10-24,606.5,610.5,603.9,603.9,5,1001,607.3
2022-10-25,606.6,610.0,606.6,610.0,3,1003,607.7
2022-10-26,608.3,614.2,608.3,609.0,10,1002,610.8
2022-10-27,617.0,627.0,613.2,619.0,15,1003,620.5
2022-10-28,619.0,626.2,619.0,621.7,111,901,619.3
2022-10-31,612.9,616.4,611.9,612.0,4,901,613.3
2022-11-01,612.0,621.5,608.1,620.0,108,803,612.3
2022-11-02,622.0,629.8,619.0,625.0,116,911,627.7
2022-11-03,614.9,624.5,614.9,623.8,24,920,619.6
2022-11-04,627.0,629.3,627.0,628.3,4,921,628.4
2022-11-07,630.0,636.3,629.0,631.5,11,921,631.6
2022-11-08,630.0,639.0,630.0,639.0,11,923,633.6
2022-11-09,639.0,639.0,618.0,622.0,31,906,633.7
2022-11-10,614.7,614.7,610.1,612.6,10,910,612.2
2022-11-11,614.8,624.8,614.8,624.8,11,908,618.2
2022-11-14,624.8,626.6,618.7,619.8,77,937,620.6
2022-11-15,622.6,628.4,612.0,616.4,12,947,618.5
2022-11-16,616.8,622.4,612.9,618.5,4,948,617.6
2022-11-17,618.8,623.0,610.0,613.4,10,946,614.6
2022-11-18,604.8,614.1,604.8,607.8,10,947,608.8
2022-11-21,600.8,600.8,582.1,587.3,72,977,586.3
2022-11-22,585.0,591.0,565.3,589.0,22,983,577.4
2022-11-23,597.3,597.3,585.0,585.0,7,980,595.0
2022-11-24,579.8,629.2,569.5,569.5,44,987,575.0
2022-11-25,570.0,577.4,570.0,576.3,10,983,574.7
2022-11-28,576.3,583.3,555.0,555.0,22,991,570.2
2022-11-29,556.8,588.5,556.8,583.4,16,986,579.4
2022-11-30,582.7,585.0,578.8,580.2,162,838,579.1
2022-12-01,588.6,590.6,581.0,581.0,33,839,587.5
2022-12-02,588.7,592.3,577.0,585.1,20,840,586.9
2022-12-05,585.6,587.6,568.6,569.0,11,838,579.2
2022-12-06,570.3,586.4,550.5,557.5,40,823,565.0
2022-12-07,550.9,551.4,530.0,531.2,242,754,544.6
2022-12-08,531.2,539.7,519.8,523.3,436,870,525.4
2022-12-09,527.9,532.0,513.3,516.9,125,895,520.1
2022-12-12,516.9,522.6,512.6,517.4,276,793,517.6
2022-12-13,514.2,538.4,514.2,537.2,138,842,531.5
2022-12-14,534.0,542.7,531.6,539.8,53,841,538.5
2022-12-15,543.4,551.0,543.4,548.2,53,831,547.4
2022-12-16,549.5,552.8,541.8,544.7,92,855,547.0
2022-12-19,538.0,549.3,531.4,542.2,66,865,539.8
2022-12-20,542.1,550.5,540.1,545.0,95,898,544.5
2022-12-21,543.0,547.8,538.0,547.8,396,1094,542.7
2022-12-22,556.7,562.8,550.0,554.3,250,1085,554.1
2022-12-23,559.0,560.0,549.2,550.9,92,1079,554.7
2022-12-26,555.6,568.3,555.6,565.6,135,1078,562.6
2022-12-27,563.3,573.2,563.3,572.5,187,1131,570.5
2022-12-28,571.1,573.5,563.2,563.2,289,1136,569.6
2022-12-29,562.7,566.8,555.9,558.8,429,1127,560.0
2022-12-30,559.7,566.5,554.3,566.5,274,1144,559.6
2023-01-03,572.3,572.7,560.2,566.9,262,1115,564.0
2023-01-04,564.7,566.8,544.0,546.0,441,1224,555.4
2023-01-05,535.0,538.6,525.9,527.7,607,1257,530.8
2023-01-06,531.2,535.0,525.6,532.3,572,1327,529.9
2023-01-09,526.6,536.8,526.3,529.2,284,1318,530.1
2023-01-10,536.4,536.8,523.8,525.3,417,1342,531.1
2023-01-11,529.0,532.3,522.8,524.4,370,1395,527.1
2023-01-12,530.1,540.6,528.4,539.0,529,1435,534.1
2023-01-13,543.0,544.8,538.0,543.0,924,1502,541.8
2023-01-16,542.7,548.9,541.7,545.2,1171,1524,544.8
2023-01-17,547.7,554.2,542.3,549.2,806,1747,547.0
2023-01-18,556.6,565.3,553.2,562.0,487,1739,560.1
2023-01-19,565.9,567.0,548.3,552.8,543,1738,556.3
2023-01-20,553.9,565.0,553.9,565.0,993,1986,561.9
2023-01-30,563.7,563.7,552.3,554.5,1583,2807,556.4
2023-01-31,557.1,557.3,543.0,543.5,2064,3438,549.7
2023-02-01,542.2,556.0,542.2,553.6,778,3586,550.1
2023-02-02,553.4,555.6,536.3,537.8,2424,4371,545.6
2023-02-03,534.5,540.8,529.5,534.2,1861,4753,534.4
2023-02-06,535.1,546.0,519.6,521.3,2979,5291,529.4
2023-02-07,524.9,536.2,517.7,535.0,2347,5490,526.1
2023-02-08,535.0,546.3,531.6,545.0,2020,5536,539.8
2023-02-09,545.2,554.0,545.0,553.0,2941,5388,549.9
2023-02-10,551.8,551.8,540.6,547.4,2283,5392,546.6
2023-02-13,555.5,558.9,551.6,554.1,1890,5520,554.6
2023-02-14,557.5,563.1,554.2,562.0,1890,5659,558.0
2023-02-15,559.9,561.5,548.7,554.0,2752,6007,554.6
2023-02-16,554.0,565.4,550.0,564.1,4021,6087,556.4
2023-02-17,561.7,564.1,556.4,557.3,5624,6398,560.5
2023-02-20,551.0,555.2,543.2,554.2,7337,7158,549.0
2023-02-21,554.2,557.0,546.9,548.6,7620,8297,553.1
2023-02-22,550.4,553.1,544.4,545.3,6242,8757,548.4
2023-02-23,545.5,550.7,536.7,537.4,8283,10116,543.5
2023-02-24,541.5,552.2,540.8,551.6,9140,9928,546.7
2023-02-27,551.6,554.2,542.3,547.3,8900,9970,548.6
2023-02-28,547.3,548.7,541.8,547.7,7706,10741,545.5
2023-03-01,551.6,557.6,551.5,556.8,6853,10709,554.6
2023-03-02,549.3,559.7,547.7,556.9,8680,11159,552.7
2023-03-03,560.0,566.0,558.9,564.4,8056,10831,562.2
2023-03-06,563.7,570.3,551.8,565.3,12373,10726,560.4
2023-03-07,563.5,584.9,562.6,578.8,12355,11290,574.0
2023-03-08,577.2,577.6,562.1,563.0,12707,11699,569.8
2023-03-09,561.0,565.6,556.9,560.5,12607,12661,559.8
2023-03-10,560.1,567.1,547.1,547.5,15313,13261,558.5
2023-03-13,547.9,559.5,546.7,555.3,12987,13365,552.8
2023-03-14,532.0,548.1,525.4,533.0,18887,13757,537.8
2023-03-15,532.5,539.7,524.3,527.7,15796,14659,531.8
2023-03-16,512.0,513.9,494.2,501.0,40325,20186,505.4
2023-03-17,498.6,513.3,490.1,505.5,27510,20629,501.4
2023-03-20,499.9,505.1,484.0,484.8,32813,22139,496.7
2023-03-21,494.2,500.0,488.6,495.8,25464,22607,493.8
2023-03-22,502.4,508.5,501.3,506.9,28144,22231,504.9
2023-03-23,508.5,516.2,505.8,509.7,25967,20699,510.7
2023-03-24,510.3,517.9,503.5,510.0,31604,19201,511.9
2023-03-27,497.3,510.3,496.5,510.1,31235,19142,502.0
2023-03-28,515.0,525.4,511.5,522.8,27487,18874,517.9
2023-03-29,522.6,529.9,520.4,528.7,21966,19045,525.9
2023-03-30,532.0,532.5,521.6,525.9,27229,19751,527.0
2023-03-31,527.3,531.9,524.4,529.5,25670,19050,528.9
2023-04-03,531.1,572.1,530.1,570.3,47216,19378,554.2
2023-04-04,573.3,582.6,570.2,582.5,43185,20499,575.7
2023-04-06,581.0,584.5,576.5,582.9,20783,22105,581.0
2023-04-07,583.8,589.7,579.3,587.4,44166,23832,583.6
2023-04-10,587.0,589.0,580.0,582.2,26330,23356,583.8
2023-04-11,577.6,585.3,575.3,582.8,34132,24157,581.0
2023-04-12,579.5,589.2,578.0,587.8,42672,25121,584.1
2023-04-13,590.8,598.9,588.7,595.4,55192,28281,593.8
2023-04-14,595.0,597.6,589.2,590.3,61433,30424,593.2
2023-04-17,590.9,596.8,587.6,593.2,100693,32350,592.4
2023-04-18,590.1,591.9,580.5,587.1,125631,33882,586.2
2023-04-19,582.4,588.3,578.3,580.8,132831,34252,583.3
2023-04-20,576.4,576.7,564.7,567.0,155160,35254,571.8
2023-04-21,564.1,565.6,554.1,554.2,142993,32638,558.9
2023-04-24,558.4,564.4,553.0,553.9,131135,30550,560.3
2023-04-25,556.2,571.0,554.8,567.9,123376,29940,565.8
2023-04-26,563.6,564.6,549.3,556.9,152278,25216,555.3
2023-04-27,549.1,550.1,524.5,526.1,169283,30827,540.7
2023-04-28,525.9,532.3,523.8,531.7,130659,25644,528.0
2023-05-04,488.0,499.2,488.0,496.9,55392,28465,494.5
2023-05-05,494.0,497.8,485.3,495.1,142121,31999,491.0
2023-05-08,500.3,514.0,499.8,513.9,120936,31724,507.8
2023-05-09,518.0,523.3,515.0,515.6,91175,28910,518.9
2023-05-10,516.0,524.5,508.4,519.4,121994,27766,516.6
2023-05-11,523.1,523.8,505.2,513.0,137222,28223,514.5
2023-05-12,505.7,508.2,494.5,494.8,134261,28481,502.7
2023-05-15,501.8,506.3,489.7,494.4,131400,26139,497.7
2023-05-16,497.2,510.3,497.2,503.6,82244,20653,504.5
2023-05-17,505.6,511.2,496.9,498.0,72466,16486,505.1
2023-05-18,502.7,518.2,502.7,513.6,42369,13112,510.7
2023-05-19,511.0,522.2,509.6,518.6,22013,9309,514.3
2023-05-22,524.9,528.6,503.1,503.5,4026,7877,509.1
2023-05-23,507.4,517.1,507.4,514.8,778,7490,514.2
2023-05-24,520.0,528.0,518.2,526.5,240,7340,524.2
2023-05-25,529.0,540.1,525.4,529.2,536,6886,530.2
2023-05-26,527.3,527.3,510.6,520.0,85,6849,517.6
2023-05-29,523.3,531.0,523.3,529.6,1522,5363,527.6
2023-05-30,529.4,529.4,525.0,525.0,1174,4196,529.3
2023-05-31,525.0,525.0,525.0,525.0,291,3905,525.0
