date,open,high,low,close,volume,hold,settle
2023-02-09,546.7,555.6,545.3,554.9,11146,16835,550.6
2023-02-10,552.9,552.9,542.5,549.6,14347,17549,548.3
2023-02-13,559.4,561.3,554.1,555.9,14105,18445,557.1
2023-02-14,559.3,566.8,556.5,565.0,16970,19052,560.5
2023-02-15,563.0,564.4,551.4,558.9,20360,19766,558.5
2023-02-16,559.1,569.7,553.3,568.9,24704,21153,561.8
2023-02-17,566.0,568.8,559.4,560.4,20700,20382,564.8
2023-02-20,553.0,556.9,545.2,555.4,30101,21199,550.4
2023-02-21,556.0,557.8,546.3,547.7,18247,21480,552.4
2023-02-22,549.6,552.9,543.4,545.8,25735,22992,548.5
2023-02-23,545.4,550.2,535.3,536.3,26339,23742,542.5
2023-02-24,540.2,552.3,539.2,551.7,26304,23580,546.0
2023-02-27,552.1,554.5,542.2,547.7,33962,23875,549.2
2023-02-28,548.3,548.9,541.4,548.2,25834,24059,545.4
2023-03-01,551.5,558.6,551.2,557.3,28980,25045,555.5
2023-03-02,551.7,562.2,548.8,559.3,42221,25187,554.9
2023-03-03,561.9,568.1,561.2,566.9,27417,25905,564.8
2023-03-06,565.9,573.1,553.7,567.6,48290,25252,564.1
2023-03-07,566.0,587.5,565.3,582.0,41722,27143,576.8
2023-03-08,580.1,580.3,563.5,564.6,49436,28146,571.9
2023-03-09,563.4,565.2,556.7,560.6,47749,28487,560.1
2023-03-10,560.2,567.7,547.0,547.3,53600,29923,558.1
2023-03-13,548.3,559.7,546.2,554.8,62801,29595,552.8
2023-03-14,530.0,547.6,525.0,531.8,83330,32249,537.2
2023-03-15,531.0,538.3,522.0,526.0,78436,36832,530.3
2023-03-16,509.2,512.0,491.2,498.8,142554,42057,502.8
2023-03-17,498.0,510.6,487.6,502.9,165228,45339,499.4
2023-03-20,497.0,502.9,480.6,481.5,268331,54567,494.0
2023-03-21,491.0,497.5,485.4,492.8,239170,53664,491.0
2023-03-22,499.9,505.4,498.1,503.5,186406,51179,501.8
2023-03-23,507.0,513.3,502.1,507.0,186045,46534,507.5
2023-03-24,509.0,515.6,500.5,508.0,189666,43012,509.7
2023-03-27,497.0,507.8,494.0,507.7,211047,44245,500.2
2023-03-28,510.1,522.6,509.2,519.7,155048,38543,515.2
2023-03-29,519.7,527.5,517.6,526.2,136532,35259,523.5
2023-03-30,528.8,530.2,519.3,523.3,154668,33156,524.4
2023-03-31,525.0,529.8,521.5,527.4,128679,32585,526.4
2023-04-03,529.2,572.7,527.6,569.7,167776,32259,546.0
2023-04-04,573.8,583.7,570.0,583.4,124832,29304,576.0
2023-04-06,580.0,585.7,577.4,584.2,36211,28070,582.3
2023-04-07,585.4,593.6,581.4,592.0,102563,27497,586.2
2023-04-10,592.0,595.3,585.3,587.9,56885,25782,589.1
2023-04-11,582.0,590.5,580.9,588.6,84712,24326,586.1
2023-04-12,585.0,596.3,583.8,593.8,78427,23252,590.5
2023-04-13,596.9,606.5,594.4,601.0,81029,20357,600.4
2023-04-14,600.3,602.5,592.0,596.2,63761,17086,597.9
2023-04-17,596.9,602.8,592.4,601.3,48270,13544,598.3
2023-04-18,597.6,605.7,594.5,597.2,20342,8995,597.6
2023-04-19,593.7,597.0,581.0,583.7,1018,8470,592.7
2023-04-20,583.2,588.1,575.0,578.0,601,7981,579.2
2023-04-21,577.4,577.4,557.9,565.0,852,7389,571.4
2023-04-24,567.9,572.7,557.0,562.0,2732,4674,564.7
2023-04-25,562.0,576.0,561.5,575.0,157,4534,566.5
2023-04-26,574.1,574.1,545.0,556.5,792,3782,573.1
2023-04-27,546.5,546.5,513.3,525.3,112,3713,530.0
