date,open,high,low,close,volume,hold,settle
2023-03-29,525.0,532.2,523.1,531.2,2095,529,528.6
2023-03-30,533.6,534.6,524.9,528.2,2840,565,529.3
2023-03-31,530.5,534.2,526.7,531.5,2246,595,531.0
2023-04-03,532.4,570.9,532.3,567.4,4641,725,548.6
2023-04-04,569.9,579.7,566.6,579.4,3266,811,571.8
2023-04-06,575.4,580.3,573.5,579.3,1830,1028,578.3
2023-04-07,581.5,585.2,575.7,583.8,3310,1141,579.9
2023-04-10,583.5,585.1,576.4,578.1,1535,1284,579.3
2023-04-11,572.7,581.2,572.0,578.4,2983,1352,577.3
2023-04-12,574.1,582.8,573.0,581.5,4045,1611,578.1
2023-04-13,584.0,591.6,582.1,589.5,4138,1730,587.0
2023-04-14,588.0,592.1,583.1,583.9,4280,1829,587.1
2023-04-17,583.8,589.3,581.4,586.7,3140,2124,585.7
2023-04-18,583.8,585.0,574.7,580.7,3603,2206,579.8
2023-04-19,576.1,581.7,572.2,576.1,4710,2390,577.1
2023-04-20,571.2,571.8,560.8,561.7,6340,2785,567.7
2023-04-21,558.8,560.0,549.5,549.6,7619,2916,554.2
2023-04-24,554.1,559.5,548.8,550.1,6067,2945,554.8
2023-04-25,551.5,566.4,550.7,564.5,6740,2843,561.2
2023-04-26,560.1,561.8,548.3,555.3,6885,2861,554.0
2023-04-27,547.7,549.3,526.6,528.5,10130,3221,540.5
2023-04-28,528.0,534.2,526.4,531.5,6214,2839,530.2
2023-05-04,497.8,501.3,490.0,499.9,5688,3334,497.2
2023-05-05,496.9,500.5,489.1,497.4,12037,4519,493.9
2023-05-08,504.3,516.1,501.6,516.0,8407,5391,509.6
2023-05-09,521.7,524.9,517.0,517.1,7560,5647,520.7
2023-05-10,517.7,525.2,510.6,520.5,9520,5969,518.0
2023-05-11,524.0,524.8,509.5,516.0,11491,6762,517.3
2023-05-12,510.0,511.9,499.5,499.8,14245,7504,506.8
2023-05-15,507.1,509.8,495.0,499.2,11629,7503,502.8
2023-05-16,501.8,513.9,501.4,507.2,9871,7721,508.0
2023-05-17,510.2,514.5,502.3,503.7,17880,8539,507.5
2023-05-18,508.8,522.4,508.1,520.4,22000,9389,515.9
2023-05-19,517.3,527.1,514.6,524.5,19496,9599,520.1
2023-05-22,528.9,530.1,507.7,508.6,29511,11826,515.6
2023-05-23,513.1,520.8,511.5,517.4,32963,11910,516.4
2023-05-24,523.6,530.0,519.9,528.0,27631,12046,524.8
2023-05-25,529.4,534.8,523.1,531.2,31364,12217,529.9
2023-05-26,526.4,526.6,513.6,520.7,25804,14074,519.1
2023-05-29,524.8,534.2,523.5,530.2,21674,14711,528.4
2023-05-30,524.0,537.5,521.9,527.8,20909,15629,526.8
2023-05-31,520.1,520.1,502.7,504.2,38903,18571,508.3
2023-06-01,491.3,507.0,490.6,505.7,40607,19263,501.1
2023-06-02,503.0,519.5,498.2,519.0,39453,17991,510.2
2023-06-05,524.0,530.0,519.1,529.2,39401,19357,524.3
2023-06-06,533.2,533.5,523.6,524.9,44404,17255,528.1
2023-06-07,521.4,528.9,519.2,524.3,40632,17520,524.1
2023-06-08,532.0,536.1,527.5,535.7,39878,17659,532.7
2023-06-09,537.6,537.6,514.7,524.9,66935,17862,526.0
2023-06-12,528.0,532.1,515.3,516.0,48631,21993,523.5
2023-06-13,508.0,512.3,504.4,509.9,72636,26610,508.6
2023-06-14,516.0,526.7,515.9,526.6,68238,24119,521.1
2023-06-15,529.8,529.8,514.3,517.6,114577,27489,520.8
2023-06-16,520.0,531.8,519.4,531.1,131950,28550,526.3
2023-06-19,534.3,535.3,525.0,529.9,142107,27689,531.1
2023-06-20,535.0,538.2,531.1,534.8,96381,27606,534.7
2023-06-21,532.7,554.8,527.8,551.2,203331,29787,539.6
2023-06-26,543.1,546.1,535.7,543.3,46544,28596,540.0
2023-06-27,540.0,546.3,536.6,543.2,122037,26605,542.0
2023-06-28,536.0,541.5,530.3,534.0,141623,27332,536.0
2023-06-29,531.9,545.1,530.0,542.6,143196,25971,538.5
2023-06-30,542.8,549.4,540.2,546.1,127943,26528,544.8
2023-07-03,549.6,555.5,547.4,550.6,107108,26655,551.3
2023-07-04,556.1,557.0,546.5,549.0,128267,26938,551.9
2023-07-05,553.7,556.6,551.1,553.0,84514,26538,553.7
2023-07-06,555.5,561.4,553.9,557.9,119658,26919,558.2
2023-07-07,555.8,563.8,549.7,560.8,144662,27276,554.9
2023-07-10,560.0,570.6,555.7,567.2,117129,28435,563.5
2023-07-11,566.0,571.9,565.1,567.6,102699,27832,568.9
2023-07-12,568.6,578.3,568.0,574.3,101429,26967,573.3
2023-07-13,577.4,580.9,575.5,580.0,98419,24586,578.3
2023-07-14,578.4,591.5,576.3,586.5,97919,21562,583.4
2023-07-17,587.5,588.2,574.8,576.7,75383,19060,581.3
2023-07-18,575.9,581.4,573.6,576.2,27315,15334,577.7
2023-07-19,575.7,587.5,575.7,586.7,17096,11936,582.4
2023-07-20,589.3,596.0,583.8,584.3,1873,10923,590.9
2023-07-21,584.8,590.6,580.0,587.6,350,10712,585.0
2023-07-24,587.9,596.3,585.5,587.6,177,10626,586.9
2023-07-25,592.2,601.0,590.6,599.3,1773,9835,598.7
2023-07-26,598.4,614.7,591.9,614.1,405,9498,603.0
2023-07-27,601.7,616.9,599.8,602.9,48,9481,605.5
2023-07-28,597.6,599.4,590.1,598.5,10,9476,597.1
