date,open,high,low,close,volume,hold,settle
2023-07-27,591.8,597.9,591.4,595.2,15272,4165,595.1
2023-07-28,598.0,602.5,594.6,600.3,16982,5591,599.1
2023-07-31,601.5,603.5,595.7,602.7,13464,5480,600.0
2023-08-01,606.9,612.5,605.9,610.7,14745,6676,608.9
2023-08-02,609.1,618.0,607.0,615.0,15365,7250,611.6
2023-08-03,614.5,614.5,596.6,596.8,14853,7662,603.5
2023-08-04,604.1,614.4,601.3,612.3,10741,7793,608.0
2023-08-07,614.0,621.1,610.5,618.8,14486,8148,616.2
2023-08-08,616.0,618.2,612.1,612.3,9570,8556,615.1
2023-08-09,606.9,621.8,606.0,619.6,11977,9169,614.7
2023-08-10,624.8,629.6,621.8,628.3,16477,9405,626.2
2023-08-11,626.1,628.0,621.3,623.5,18208,10020,624.8
2023-08-14,628.3,633.4,624.3,625.0,22493,11699,628.1
2023-08-15,623.6,641.2,623.5,638.0,17208,12386,630.8
2023-08-16,631.0,635.2,625.0,625.4,14088,13112,629.8
2023-08-17,630.5,630.7,619.3,623.0,18670,14110,624.8
2023-08-18,626.2,629.0,623.3,624.4,17792,14452,626.3
2023-08-21,618.1,639.3,617.6,637.4,22581,15044,627.6
2023-08-22,639.3,639.5,627.0,628.5,20176,15647,632.2
2023-08-23,629.2,633.3,625.8,626.7,29276,16047,629.5
2023-08-24,620.2,622.9,612.7,616.9,29364,16894,618.1
2023-08-25,617.7,626.1,613.3,624.2,32189,16697,619.8
2023-08-28,628.4,631.1,618.3,628.6,24610,16968,0.0
2023-08-29,627.4,632.7,624.7,626.1,22488,16755,628.5
2023-08-30,630.8,635.9,622.9,635.6,22111,17902,630.1
2023-08-31,635.5,637.6,631.8,635.1,19420,18915,635.1
2023-09-01,640.9,647.3,636.8,645.5,24707,19556,641.5
2023-09-04,651.6,659.6,649.0,653.4,28516,19348,654.4
2023-09-05,653.6,661.3,652.8,659.5,20618,19391,657.7
2023-09-06,658.7,680.9,658.3,674.8,54751,23044,674.3
2023-09-07,674.2,687.3,672.1,681.6,38106,24200,679.2
2023-09-08,682.0,688.7,676.3,677.1,39907,23552,682.9
2023-09-11,682.7,687.4,673.5,674.4,47518,24842,680.5
2023-09-12,675.3,686.6,675.3,685.0,45518,27234,682.6
2023-09-13,690.8,699.6,690.8,696.2,50357,27769,694.9
2023-09-14,697.5,702.2,693.7,700.7,77862,31108,698.1
2023-09-15,706.5,712.5,703.8,705.3,86108,34010,707.7
2023-09-18,701.6,706.2,688.7,704.7,136829,37348,697.7
2023-09-19,705.8,708.5,693.3,699.6,138277,37851,700.6
2023-09-20,704.5,705.9,688.0,690.7,160745,37562,698.7
2023-09-21,691.7,699.5,683.9,685.2,154675,36838,693.2
2023-09-22,692.3,700.5,692.1,695.7,164831,35444,696.5
2023-09-25,700.3,701.5,684.4,692.2,193801,34468,691.7
2023-09-26,687.8,690.8,681.4,682.3,156135,31371,685.8
2023-09-27,684.6,708.7,683.1,701.3,147352,29634,694.5
2023-09-28,709.3,723.9,706.1,717.0,142313,28001,713.2
2023-10-09,668.5,689.0,653.0,656.8,71287,25471,666.6
2023-10-10,658.1,665.5,654.4,657.2,127860,23246,660.5
2023-10-11,659.9,663.1,651.5,662.4,128902,22861,656.4
2023-10-12,653.7,660.7,643.9,648.4,152394,20506,651.5
2023-10-13,658.0,660.7,645.1,656.7,146780,17891,653.1
2023-10-16,677.3,689.3,666.8,678.3,130556,15065,675.0
2023-10-17,682.8,682.8,668.4,674.2,98748,13767,675.3
2023-10-18,674.5,694.0,670.5,688.1,93053,10610,679.2
2023-10-19,688.0,694.5,684.0,686.7,29179,8435,689.1
2023-10-20,686.0,703.6,680.1,699.4,1741,8216,694.1
2023-10-23,700.1,702.9,687.1,689.2,1176,8078,698.0
2023-10-24,690.9,691.2,674.1,679.9,1080,7527,682.7
2023-10-25,679.9,679.9,663.0,663.0,1961,5612,679.6
2023-10-26,665.0,718.0,659.8,668.3,274,5429,679.3
2023-10-27,668.3,671.7,661.8,671.7,1444,4003,668.2
2023-10-30,669.0,697.6,660.1,683.0,19,4003,672.3
